ZIP Code,	Latitude,	Longitude
02076,	-23.5042752,	-46.5987622
02078,	-23.5014167,	-46.5939409
02079,	-23.4992139,	-46.6047894
02080,	19.4649276,	-99.1802147
02081,	42.1470851,	-71.2517835
02082,	-23.4948668,	-46.605995
02084,	-23.4963558,	-46.5999675
02090,	42.2211351,	-71.2102024
02093,	42.0484051,	-71.3468091
02099,	19.4681535,	-99.189213
02100,	60.1743894,	24.8073555
02101,	42.3570827,	-71.0568768
02103,	54.67123960000001,	25.2964515
02108,	42.3548561,	-71.0661193
02109,	42.36606159999999,	-71.0482911
02110,	42.3613114,	-71.0482911
02111,	42.3514653,	-71.0601767
02112,	42.36,	-71.06
02113,	42.3654231,	-71.05497679999999
02114,	42.3652917,	-71.0646337
02115,	42.339904,	-71.0898892
02116,	42.353068,	-71.0765188
02117,	42.3482645,	-71.07339979999999
02118,	42.3377967,	-71.0705763
02119,	42.32182359999999,	-71.08840359999999
02120,	42.33191670000001,	-71.09880249999999
02121,	42.3065441,	-71.08246129999999
02122,	42.29671460000001,	-71.0527482
02123,	42.3504957,	-71.1092343
02124,	42.2826027,	-71.067605
02125,	42.3157363,	-71.0527482
02126,	42.2771417,	-71.0913748
02127,	42.3364553,	-71.0349193
02128,	42.3695431,	-71.0200613
02129,	42.37954089999999,	-71.0646337
02130,	42.3097365,	-71.1151431
02131,	42.2832142,	-71.1270268
02132,	42.2797554,	-71.1626756
02133,	42.25724719999999,	-71.1125435
02134,	42.3593008,	-71.1270268
02135,	42.3463503,	-71.1626756
02136,	42.2527785,	-71.1299976
02137,	42.2477661,	-71.12866559999999
02138,	42.3803274,	-71.13891009999999
02139,	42.36475590000001,	-71.1032591
02140,	42.3964457,	-71.13593929999999
02141,	42.3716445,	-71.0809757
02142,	42.3635847,	-71.08246129999999
02143,	42.3808757,	-71.1002881
02144,	42.3991718,	-71.1240559
02145,	42.3930959,	-71.08840359999999
02146,	-23.499031,	-46.5698414
02147,	-23.5170717,	-46.5806847
02148,	42.4326041,	-71.0557196
02149,	42.4041313,	-71.0557196
02150,	42.4000656,	-71.0319478
02151,	42.4224283,	-70.9962875
02152,	42.3737714,	-70.9754842
02153,	42.4187659,	-71.1094145
02155,	42.4274971,	-71.10920120000002
02156,	42.41999999999999,	-71.13000000000001
02157,	54.661993,	25.2721209
02160,	49.408144,	3.6917208
02162,	-23.4889998,	-46.5632161
02163,	42.3663518,	-71.11959949999999
02169,	42.25136819999999,	-70.9962875
02170,	42.265811,	-71.0111463
02171,	42.2991086,	-71.0111463
02175,	-23.5154029,	-46.5758652
02176,	42.4573354,	-71.0616623
02177,	-23.5109359,	-46.5698414
02178,	-23.5240314,	-46.5698414
02179,	54.65885859999999,	25.2705543
02180,	42.4766331,	-71.0913748
02181,	-23.5199503,	-46.5632161
02182,	54.6565218,	25.2785745
02184,	42.2020445,	-71.014118
02185,	42.22,	-71
02186,	42.233283,	-71.0854325
02187,	42.27,	-71.0699999
02188,	42.2071619,	-70.96062409999999
02189,	42.210555,	-70.9249578
02190,	42.1707499,	-70.94279139999999
02191,	42.2432065,	-70.9487357
02193,	54.62870789999999,	25.2256852
02196,	42.36,	-71.06
02199,	42.3464868,	-71.0832041
02200,	49.3383981,	3.3082246
02201,	42.358158,	-71.0585053
02202,	54.6130958,	25.2464474
02203,	42.3604802,	-71.0590624
02204,	42.36,	-71.06
02205,	42.3511707,	-71.05497679999999
02206,	42.36,	-71.06
02207,	54.6079368,	25.2572745
02208,	-23.4827804,	-46.5951461
02210,	42.3517272,	-71.0408624
02211,	42.36,	-71.06
02212,	42.36,	-71.06
02213,	-23.4953432,	-46.5867098
02214,	-23.4926047,	-46.58912
02215,	42.3476181,	-71.1002881
02216,	-23.4936758,	-46.5818897
02217,	42.35,	-71.0699999
02219,	54.5999379,	25.2495967
02221,	-23.4833171,	-46.5794798
02222,	42.364232,	-71.06344589999999
02223,	-23.4805192,	-46.5782749
02224,	-23.4851919,	-46.5728532
02225,	-23.4791053,	-46.5767688
02227,	-23.4796261,	-46.5722508
02228,	42.3569946,	-71.060486
02229,	-23.4767687,	-46.5674321
02230,	60.15196149999999,	24.7569314
02233,	-23.4770808,	-46.5623127
02234,	-23.4799831,	-46.5698414
02235,	-23.479388,	-46.5818897
02236,	-23.4724236,	-46.56863670000001
02237,	54.5760014,	25.0769485
02238,	42.37,	-71.11999999999999
02240,	49.7828545,	3.4554929
02241,	42.36,	-71.06
02242,	54.632817,	25.1708909
02244,	-23.4873043,	-46.6047894
02247,	39.2881262,	-1.6566377
02248,	-23.4824522,	-46.5993648
02249,	-23.4907588,	-46.5975568
02250,	49.7317352,	3.7819224
02251,	-23.4815305,	-46.5915304
02252,	-23.4806676,	-46.5873123
02253,	-23.4784336,	-46.5963514
02254,	-23.4799821,	-46.5939409
02255,	-23.4767674,	-46.5915304
02256,	-23.4751011,	-46.5867098
02257,	-23.4726606,	-46.5830947
02259,	-23.4714109,	-46.5794798
02260,	49.9735334,	3.9107817
02261,	-23.4677801,	-46.5758652
02262,	-23.4657564,	-46.5734556
02263,	-23.4633754,	-46.5734556
02265,	-23.4735527,	-46.58912
02266,	42.36,	-71.06
02267,	-23.4800999,	-46.601173
02269,	42.25,	-71
02270,	60.1635089,	24.6988407
02271,	-23.470397,	-46.5903252
02272,	-23.4699217,	-46.5855047
02273,	-23.4659918,	-46.5879149
02274,	-23.4659331,	-46.5842997
02275,	-23.4656632,	-46.592133
02276,	-23.4611704,	-46.5842997
02278,	-23.4583142,	-46.5794798
02282,	-23.4398356,	-46.56562520000001
02283,	42.35,	-71.06
02284,	42.35,	-71.06
02285,	-23.4275442,	-46.5662275
02288,	-23.4343576,	-46.5704437
02289,	-23.4130995,	-46.5812872
02293,	42.36,	-71.06
02297,	42.36,	-71.06
02298,	42.34,	-71.05
02300,	19.4936933,	-99.16498910000001
02301,	42.0725522,	-71.0378909
02302,	42.08351529999999,	-70.99034379999999
02303,	42.08,	-71.02
02304,	42.06,	-71.02
02305,	42.06,	-71.02
02310,	48.9737004,	3.311934
02311,	-23.4702146,	-46.6035839
02314,	38.7347837,	-2.3221622
02316,	-23.4600674,	-46.58972259999999
02317,	-23.4593511,	-46.59454350000001
02319,	-23.4497958,	-46.5927356
02320,	49.4979131,	3.4208009
02322,	42.1260772,	-71.0438339
02323,	-23.4412873,	-46.5818897
02324,	41.9647407,	-70.9665682
02325,	41.9868906,	-70.9729973
02327,	42.0432396,	-70.8408548
02328,	38.9390013,	-2.0175242
02329,	-23.4495927,	-46.5800822
02330,	41.8587338,	-70.74063579999999
02331,	42.037569,	-70.6711242
02332,	42.0342172,	-70.70495199999999
02333,	42.0371506,	-70.94279139999999
02334,	42.0266275,	-71.1174724
02335,	-23.4819416,	-46.6168462
02337,	42.0135823,	-70.96187069999999
02338,	41.98664,	-70.8714528
02339,	42.1162217,	-70.8476708
02340,	42.11,	-70.81
02341,	42.0630735,	-70.8714528
02342,	-23.4747077,	-46.6114203
02343,	42.144846,	-71.014118
02344,	41.9054363,	-70.9599896
02345,	41.9164074,	-70.55474699999999
02346,	41.875212,	-70.83577919999999
02347,	41.8306204,	-70.9665682
02348,	41.884882,	-70.9527581
02349,	41.89,	-70.92
02350,	42.0200399,	-70.8469276
02351,	42.1176168,	-70.9665682
02353,	-23.4503848,	-46.6047894
02354,	-23.4563684,	-46.6065978
02355,	41.9208502,	-70.7967508
02356,	42.0656067,	-71.10920120000002
02357,	42.0634409,	-71.08246129999999
02358,	42.09339,	-70.79311000000001
02359,	42.0698312,	-70.80010279999999
02360,	41.8804637,	-70.645473
02361,	41.95577,	-70.66391999999999
02362,	41.9719331,	-70.6823772
02363,	-23.4288788,	-46.5752628
02364,	41.9851794,	-70.7525299
02365,	-23.4307147,	-46.5909278
02366,	41.8426145,	-70.7458867
02367,	41.955186,	-70.80010279999999
02368,	42.1911136,	-71.0616623
02370,	42.1285232,	-70.91901320000001
02373,	-23.453771,	-46.618052
02375,	42.0041954,	-71.0854325
02376,	-23.458291,	-46.6276997
02377,	-23.4575443,	-46.630715
02378,	-23.4487893,	-46.6295089
02379,	42.0302666,	-71.014118
02380,	49.5006365,	3.3272607
02381,	41.9327254,	-70.56207859999999
02382,	42.0791077,	-70.93684689999999
02390,	49.8320987,	3.5209856
02400,	60.1528216,	24.4241782
02402,	-23.4884307,	-46.6252876
02403,	-23.49522,	-46.6276997
02404,	-23.4912297,	-46.6264937
02406,	-23.4877142,	-46.6301119
02407,	-23.4836658,	-46.6252876
02409,	-23.4796757,	-46.6240816
02411,	-23.4729447,	-46.6252876
02413,	-23.4876015,	-46.6479057
02415,	-23.4647206,	-46.6325243
02417,	-23.476605,	-46.630715
02418,	-23.4710073,	-46.6283028
02419,	19.5015428,	-99.2061741
02420,	42.4609077,	-71.2220832
02421,	42.4286907,	-71.2280234
02423,	-23.4671605,	-46.636143
02431,	-23.4874138,	-46.636143
02434,	-23.4838974,	-46.639762
02435,	-23.4803232,	-46.639762
02436,	38.4060653,	-1.9294681
02437,	38.3218396,	-1.9294681
02440,	49.7369903,	3.2725417
02442,	-23.4724566,	-46.6445877
02443,	-23.4705182,	-46.6476041
02445,	42.33280269999999,	-71.13891009999999
02446,	42.3421605,	-71.1240559
02447,	42.3324273,	-71.1183666
02451,	42.3971065,	-71.25989969999999
02452,	42.3944416,	-71.2220832
02453,	42.3624504,	-71.2577233
02454,	42.416968,	-71.25249910000001
02455,	42.39,	-71.22
02456,	42.351119,	-71.2104975
02457,	42.3015529,	-71.266966
02458,	42.3503838,	-71.1864397
02459,	42.3028239,	-71.1864397
02460,	42.3467771,	-71.2072321
02461,	42.3134848,	-71.2072321
02462,	42.3301,	-71.2562384
02463,	-23.4891374,	-46.6445877
02464,	42.3121798,	-71.2205981
02465,	42.3469147,	-71.2220832
02466,	42.3414233,	-71.2458436
02467,	42.3178198,	-71.1626756
02468,	42.3260164,	-71.2250533
02471,	42.3703745,	-71.1594027
02472,	42.3653524,	-71.1843543
02473,	-23.4773368,	-46.6518272
02474,	42.4232158,	-71.1537637
02475,	42.4069733,	-71.143901
02476,	42.4148798,	-71.1745579
02477,	42.41999999999999,	-71.16
02478,	42.3958849,	-71.1745579
02479,	42.3875508,	-71.18968939999999
02480,	49.71985249999999,	3.1527549
02481,	42.3093812,	-71.28148159999999
02482,	42.2904637,	-71.2963297
02492,	42.2748016,	-71.2458436
02493,	42.3647113,	-71.2992993
02494,	42.3013553,	-71.2339636
02495,	42.351119,	-71.2104975
02500,	49.84266780000001,	4.1330728
02501,	-23.515526,	-46.6554473
02510,	-23.5126677,	-46.6506206
02511,	-23.5094804,	-46.65001720000001
02512,	-23.5160303,	-46.6620849
02513,	-23.5127261,	-46.6542406
02515,	-23.5087928,	-46.6566541
02516,	-23.5108177,	-46.6590677
02517,	-23.5105462,	-46.6669128
02518,	-23.5096841,	-46.6626884
02519,	19.4881501,	-99.1726015
02522,	-23.5032511,	-46.6578609
02523,	-23.5048013,	-46.6554473
02526,	-23.5054308,	-46.645191
02530,	19.4704002,	-99.17398569999999
02531,	-23.5007809,	-46.6524305
02532,	41.7454977,	-70.58598669999999
02533,	-23.4984267,	-46.6542406
02534,	41.6661799,	-70.6127565
02535,	41.3355596,	-70.7763169
02536,	41.6068703,	-70.5621902
02537,	41.739579,	-70.44319109999999
02538,	41.7713211,	-70.6514213
02539,	41.363871,	-70.5502916
02540,	41.5750249,	-70.6276279
02541,	41.55,	-70.61999999999999
02542,	41.6645353,	-70.5621902
02543,	41.4707854,	-70.7763169
02545,	-23.4886492,	-46.6638953
02546,	-23.5018737,	-46.6661927
02550,	-23.507445,	-46.6717412
02551,	-23.5038407,	-46.6699305
02552,	41.3416799,	-70.73855
02553,	41.7172208,	-70.61461539999999
02554,	41.2708115,	-70.0264952
02556,	41.6423507,	-70.6276279
02557,	41.4570063,	-70.5517789
02558,	41.7433685,	-70.6596
02559,	41.6920741,	-70.6097821
02560,	-23.4959143,	-46.67113759999999
02561,	41.7438256,	-70.53541779999999
02562,	41.7888419,	-70.532443
02563,	41.7521548,	-70.5145939
02564,	41.2629461,	-69.9662002
02565,	41.6430503,	-70.635751
02568,	41.4266935,	-70.6335763
02570,	60.2111294,	24.2518781
02571,	41.766258,	-70.70495199999999
02573,	41.4799999,	-70.6
02574,	41.592376,	-70.636205
02575,	41.4223551,	-70.6474739
02576,	41.7803507,	-70.7584767
02584,	41.27535,	-70.09692
02590,	49.80209989999999,	3.1383605
02600,	49.283426,	3.0928672
02601,	41.6567207,	-70.3003572
02610,	60.2208826,	24.7836391
02611,	38.9760577,	-2.7580701
02612,	-23.471577,	-46.6644988
02614,	-23.4730434,	-46.6566541
02615,	-23.471795,	-46.6530339
02616,	-23.4674447,	-46.6542406
02620,	60.2370959,	24.7719897
02625,	51.1815867,	14.4230008
02627,	51.1485841,	14.5695538
02630,	41.7009504,	-70.3063094
02631,	41.74828249999999,	-70.0622231
02632,	41.665176,	-70.34797259999999
02633,	41.6736084,	-69.96694459999999
02634,	41.65,	-70.35
02635,	41.6185446,	-70.4372404
02636,	-23.4521732,	-46.642778
02637,	41.7013575,	-70.27546339999999
02638,	41.7297715,	-70.1991616
02639,	41.66159409999999,	-70.1396268
02640,	38.8572378,	-1.09694
02641,	41.7428006,	-70.1611106
02642,	41.8384154,	-69.97885509999999
02643,	41.78493,	-69.9673735
02644,	41.6945917,	-70.5145939
02645,	41.7099794,	-70.0622231
02646,	41.6700731,	-70.08008629999999
02647,	41.6306168,	-70.30370529999999
02648,	41.6719659,	-70.4134371
02649,	41.6177476,	-70.5145939
02650,	41.7031221,	-69.9580115
02651,	41.8554135,	-69.9865307
02652,	42.033165,	-70.08008629999999
02653,	41.7794574,	-69.9607913
02655,	41.6293481,	-70.38963269999999
02657,	42.0529924,	-70.1863126
02659,	41.6785086,	-70.0205404
02660,	41.7212425,	-70.1515342
02661,	41.67850809999999,	-70.0407014
02662,	41.7393442,	-69.9992147
02663,	41.91736059999999,	-69.9958339
02664,	41.67225639999999,	-70.1991616
02666,	41.9907636,	-70.0562686
02667,	41.9307962,	-70.0145855
02668,	41.7077733,	-70.3717788
02669,	41.6837381,	-69.9972788
02670,	41.6584042,	-70.17534839999999
02671,	41.6735649,	-70.1128343
02672,	41.63879379999999,	-70.3193295
02673,	41.6482428,	-70.2527379
02674,	-23.461711,	-46.6687234
02675,	41.70740259999999,	-70.2348797
02677,	-23.4533406,	-46.6669128
02678,	-23.4544488,	-46.6614815
02679,	-23.4568881,	-46.6651023
02681,	51.0972443,	14.3935792
02689,	51.0445876,	14.4271742
02692,	51.1222369,	14.4406271
02694,	51.2663909,	14.5133415
02699,	51.31058969999999,	14.3291074
027 05,	49.2908496,	19.1612857
027 53,	49.2261125,	19.2014687
02700,	49.6548194,	3.2865707
02702,	41.789295,	-71.0616623
02703,	41.925494,	-71.2992993
02708,	51.0773984,	14.6555802
02712,	41.9527653,	-71.23898439999999
02713,	41.4351368,	-70.8773982
02714,	41.64,	-70.97999999999999
02715,	41.8246629,	-71.15673439999999
02716,	-23.4831833,	-46.6781863
02717,	41.7538324,	-70.9665682
02718,	41.8579421,	-71.014118
02719,	41.6413582,	-70.8714528
02720,	41.7359452,	-71.1151431
02721,	41.6746583,	-71.150793
02722,	41.7013978,	-71.1558372
02723,	41.68987389999999,	-71.1270268
02724,	41.6883098,	-71.1745579
02725,	41.7095662,	-71.1864397
02726,	41.7592057,	-71.13891009999999
02727,	50.9773042,	14.6094085
02728,	-23.4933983,	-46.6880403
02729,	19.4812701,	-99.1992507
02730,	51.0052452,	14.5943678
02731,	-23.4974474,	-46.6928707
02732,	-23.5018563,	-46.6952861
02733,	51.0983612,	14.5208403
02734,	-23.4911268,	-46.6952861
02735,	-23.4934548,	-46.6916631
02736,	-23.4906544,	-46.6904554
02738,	41.697719,	-70.7525299
02739,	41.6716258,	-70.8238874
02740,	41.6381659,	-70.93684689999999
02741,	41.6364922,	-70.927269
02742,	41.64,	-70.92999999999999
02743,	41.7223696,	-70.89523369999999
02744,	41.6070997,	-70.910096
02745,	41.6920942,	-70.94279139999999
02746,	41.6613461,	-70.94576350000001
02747,	41.64658379999999,	-71.014118
02748,	41.5537887,	-70.9784562
02750,	60.1979772,	24.7121177
02751,	-23.4905415,	-46.6832104
02752,	-23.4941175,	-46.6832104
02754,	-23.4900687,	-46.6783809
02759,	-23.4829734,	-46.68200299999999
02760,	41.97181399999999,	-71.3468091
02761,	41.9799999,	-71.33
02762,	42.0101231,	-71.3468091
02763,	41.9677229,	-71.30820779999999
02764,	41.8630484,	-71.15673439999999
02765,	-23.4764569,	-46.6717412
02766,	41.9629235,	-71.1804988
02767,	41.9427194,	-71.0616623
02768,	41.9397218,	-71.0529626
02769,	41.8331408,	-71.263663
02770,	41.76014079999999,	-70.83577919999999
02771,	41.83353169999999,	-71.3230549
02777,	41.7558583,	-71.20426189999999
02779,	41.8393123,	-71.0735476
02780,	41.9241038,	-71.121085
02783,	41.9466067,	-71.1271598
02788,	50.9436061,	14.8847899
02790,	41.6085693,	-71.0735476
02791,	41.5193211,	-71.072279
02797,	50.8412532,	14.7423868
02799,	50.8689884,	14.6497109
02800,	49.6619561,	3.3934966
02801,	41.5554043,	-71.1290614
02802,	41.952577,	-71.4573939
02803,	-23.4859421,	-46.6940784
02804,	41.4413774,	-71.7503855
02806,	41.7374062,	-71.3230549
02807,	41.1616556,	-71.5842643
02808,	41.4026135,	-71.7503855
02809,	41.6792923,	-71.263663
02811,	-23.4757397,	-46.7025329
02812,	41.4780829,	-71.649536
02813,	41.3909455,	-71.6792008
02814,	41.9043113,	-71.69106599999999
02815,	41.7696131,	-71.66140229999999
02816,	41.6962336,	-71.59613279999999
02817,	41.6269085,	-71.6436028
02818,	41.6496052,	-71.4893013
02822,	41.5766739,	-71.6317359
02823,	41.73334750000001,	-71.5490007
02824,	41.9993279,	-71.5620096
02825,	41.7967247,	-71.7385225
02826,	41.9790489,	-71.649536
02827,	41.6926881,	-71.7503855
02828,	41.87894000000001,	-71.5664607
02829,	41.8880657,	-71.5973212
02830,	42.0000812,	-71.6317359
02831,	41.7462722,	-71.57832979999999
02832,	41.5149392,	-71.726659
02833,	41.483994,	-71.7741103
02834,	-23.4744088,	-46.6934745
02835,	41.5564448,	-71.3646236
02836,	41.4504513,	-71.621352
02837,	41.5089701,	-71.1686168
02838,	41.9668064,	-71.47446099999999
02839,	41.9387176,	-71.6376694
02840,	41.4711987,	-71.3171162
02841,	41.5185929,	-71.3260243
02842,	41.5173565,	-71.2755422
02844,	-23.4715253,	-46.6868328
02845,	-23.4684204,	-46.6916631
02846,	-23.4633189,	-46.6958899
02847,	-23.4652599,	-46.6928707
02848,	-23.4652046,	-46.6892479
02849,	-23.4612126,	-46.6880403
02850,	19.4632094,	-99.16325909999999
02851,	-23.4592718,	-46.6910592
02852,	41.5877721,	-71.46555649999999
02853,	-23.4573307,	-46.6940784
02854,	-23.458162,	-46.6964938
02855,	-23.4554441,	-46.7007211
02856,	-23.4529504,	-46.6934745
02857,	41.8196045,	-71.6436028
02858,	41.9608199,	-71.64805270000001
02859,	41.9620556,	-71.7503855
02860,	41.8684902,	-71.38837509999999
02861,	41.8817178,	-71.35274729999999
02862,	41.8801132,	-71.3851439
02863,	41.8905836,	-71.3913439
02864,	41.9721816,	-71.4061876
02865,	41.9110123,	-71.4418101
02866,	-23.4682537,	-46.6807956
02867,	-23.4683094,	-46.6844178
02870,	49.6072249,	3.5166573
02871,	41.5905625,	-71.2517835
02872,	41.6228981,	-71.3071975
02873,	41.52851099999999,	-71.7800412
02874,	41.5144495,	-71.4893013
02875,	41.4548387,	-71.6406361
02876,	42.0001124,	-71.57758799999999
02877,	41.5357856,	-71.51230249999999
02878,	41.6247113,	-71.1686168
02879,	41.4255848,	-71.53678599999999
02880,	41.4400389,	-71.4873971
02881,	41.4787737,	-71.5219477
02882,	41.3983403,	-71.4893013
02883,	41.4400389,	-71.4873971
02885,	41.7216048,	-71.2577233
02886,	41.7034769,	-71.46555649999999
02887,	41.7113519,	-71.4265198
02888,	41.7475142,	-71.412125
02889,	41.7068743,	-71.3705616
02891,	41.3521658,	-71.7978333
02892,	41.49542659999999,	-71.6080009
02893,	41.6882735,	-71.51898
02894,	41.4471588,	-71.69699849999999
02895,	41.9995834,	-71.51304449999999
02896,	41.9691255,	-71.560526
02898,	41.507151,	-71.6792008
02899,	51.01567120000001,	14.9313425
029 44,	49.4861217,	19.4643881
029 45,	49.5094038,	19.5126183
029 46,	49.5052891,	19.4150511
029 47,	49.54638,	19.4522968
029 51,	49.3508943,	19.4228114
029 52,	49.323092,	19.3403241
029 54,	49.35151889999999,	19.2978545
029 64,	49.4203889,	19.4174199
02900,	19.4724349,	-99.1556476
02901,	41.83,	-71.41
02902,	41.824516,	-71.41527909999999
02903,	41.816736,	-71.40915629999999
02904,	41.8668281,	-71.4358733
02905,	41.7878199,	-71.3943127
02906,	41.8396817,	-71.38837509999999
02907,	41.7956806,	-71.4269679
02908,	41.8380136,	-71.4358733
02909,	41.8131441,	-71.4596201
02910,	41.7803391,	-71.4358733
02911,	41.8535591,	-71.4714928
02912,	41.8265437,	-71.4013635
02914,	41.8164902,	-71.3646236
02915,	41.7798634,	-71.3468091
02916,	41.8433174,	-71.35274729999999
02917,	41.9036825,	-71.51304449999999
02918,	41.8430186,	-71.4404284
02919,	41.8268401,	-71.51304449999999
02920,	41.7612384,	-71.46555649999999
02921,	41.7691374,	-71.51304449999999
02923,	51.2327935,	14.895209
02924,	-23.4956901,	-46.7076667
02925,	-23.5003045,	-46.69770159999999
02926,	-23.5003609,	-46.701325
02927,	-23.4976165,	-46.70374080000001
02929,	51.3326796,	14.9654413
02932,	-23.489798,	-46.7121969
02933,	-23.4925989,	-46.7134051
02934,	-23.4884943,	-46.7049487
02936,	-23.4851115,	-46.71763379999999
02937,	-23.4847784,	-46.7218629
02938,	-23.4358588,	-46.7200504
02939,	-23.473405,	-46.7321349
02941,	-23.4800083,	-46.7218629
02942,	-23.4772075,	-46.72065449999999
02943,	51.4269314,	14.5988026
02950,	19.469769,	-99.1573774
02953,	51.533076,	14.6623392
02955,	-23.4660594,	-46.7194462
02956,	51.39640929999999,	14.7859055
02957,	51.5202232,	14.7146572
02959,	51.5360042,	14.5290039
02960,	19.4684703,	-99.146653
02961,	-23.4939836,	-46.7001172
02962,	-23.4896307,	-46.701325
02963,	-23.4868302,	-46.7001172
02965,	-23.4836695,	-46.701325
02966,	-23.4683077,	-46.7103848
02967,	-23.4813406,	-46.7049487
02968,	-23.4785955,	-46.7073647
02969,	-23.4850285,	-46.7121969
02970,	60.31637129999999,	24.7153071
02971,	-23.4877737,	-46.7097808
02972,	-23.4818119,	-46.7097808
02975,	-23.4778742,	-46.7121969
02976,	-23.4731595,	-46.7158214
02977,	51.424958,	14.1861706
02978,	-23.4746027,	-46.7061567
02979,	51.5053795,	14.2278629
02980,	19.466331,	-99.15253399999999
02981,	-23.4612623,	-46.71763379999999
02982,	-23.4556885,	-46.7170297
02983,	-23.4525536,	-46.7200504
02984,	-23.4486144,	-46.72246699999999
02985,	-23.4430404,	-46.7218629
02986,	-23.4341979,	-46.7152173
02987,	-23.4270434,	-46.7152173
02988,	-23.4215491,	-46.7200504
02989,	-23.4319192,	-46.72246699999999
02990,	19.4659094,	-99.1463071
02991,	51.4567931,	14.1008267
02992,	-23.4502759,	-46.72730079999999
02993,	-23.4503827,	-46.7345522
02994,	51.373395,	14.0679133
02995,	-23.4409469,	-46.7418047
02996,	-23.4432267,	-46.7345522
02997,	51.38362240000001,	14.2431905
02998,	-23.4329077,	-46.7357609
02999,	51.3941773,	14.3971672
03000,	46.5652137,	3.2980018
03002,	38.3485232,	-0.4797296
03004,	38.3484844,	-0.489172
03005,	38.3628307,	-0.5210564999999999
03007,	38.3404517,	-0.5198750999999999
03008,	38.3206894,	-0.5210564999999999
03009,	38.3760664,	-0.5045206
03011,	-23.5375071,	-46.6156404
03012,	41.7346304,	13.1509672
03014,	41.8132663,	13.2317225
03015,	38.3735614,	-0.4738293
03016,	38.3736719,	-0.44552
03017,	-23.5382202,	-46.61081739999999
03020,	19.3940734,	-99.1539178
03021,	-23.536429,	-46.5987622
03024,	-23.5303,	-46.61202309999999
03028,	-23.5278575,	-46.6084061
03031,	42.8708242,	-71.6080009
03032,	42.98921000000001,	-71.35868549999999
03033,	42.750433,	-71.6792008
03034,	43.0563351,	-71.3111773
03035,	-23.5235707,	-46.61322879999999
03036,	42.9731785,	-71.263663
03037,	43.1233244,	-71.263663
03038,	42.8976471,	-71.2715443
03040,	43.05,	-71.25
03041,	42.8944328,	-71.2945019
03042,	43.0461391,	-71.0854325
03043,	42.9927468,	-71.8334145
03044,	42.9865361,	-71.121085
03045,	43.0209998,	-71.5486562
03046,	43.0966116,	-71.6080009
03047,	42.9514721,	-71.8689917
03048,	42.7507533,	-71.7385225
03049,	42.7272362,	-71.59613279999999
03050,	51.7346666,	14.3373837
03051,	42.7617804,	-71.4310012
03052,	42.8471108,	-71.46555649999999
03053,	42.8680259,	-71.37569119999999
03054,	42.855038,	-71.51304449999999
03253,	43.6478158,	-71.49514169999999
03254,	43.7198979,	-71.36693029999999
03255,	43.3240003,	-72.0231125
03256,	43.6236211,	-71.6304407
03257,	43.4023954,	-71.9875531
03258,	43.2483267,	-71.3943127
03259,	43.9337199,	-71.40968070000001
03260,	43.3704338,	-71.9490257
03261,	43.2162223,	-71.20426189999999
03262,	43.9897144,	-71.7461189
03607,	43.2008493,	-72.2482225
03608,	43.0842823,	-72.4021423
03609,	43.1501124,	-72.4465261
03610,	19.3821451,	-99.1421561
03611,	-23.519965,	-46.5409374
03612,	-23.5171051,	-46.5361218
03613,	-23.5210302,	-46.5337141
03614,	-23.5154352,	-46.5313065
03615,	-23.5185876,	-46.5301028
03616,	-23.5177526,	-46.5276954
04000,	44.1080239,	6.2057449
04001,	43.5233821,	-70.9277544
04002,	43.5089492,	-70.6834588
04003,	43.7363602,	-69.9857626
04004,	43.6125121,	-70.5463868
04005,	43.48572670000001,	-70.4983211
04006,	43.4465744,	-70.3537961
04007,	43.48999999999999,	-70.45
04008,	44.040843,	-69.8661272
04009,	44.04546,	-70.7396633
04010,	43.9273931,	-70.93014339999999
04011,	43.9140146,	-69.9669048
04012,	41.5754029,	12.8284772
04013,	43.80072,	-70.0703
04014,	43.3713325,	-70.4405616
04015,	43.969246,	-70.5211945
04016,	44.17324,	-70.8676
04017,	43.7341547,	-70.1034564
04019,	43.6921415,	-70.0793669
04020,	43.7658744,	-70.8130073
04021,	43.8022595,	-70.27246319999999
04022,	43.9780322,	-70.78675009999999
04023,	41.2871032,	13.6131203
04024,	43.8371396,	-70.68217179999999
04026,	-23.5954358,	-46.6479057
04027,	43.40066969999999,	-70.91937899999999
04028,	43.73312920000001,	-70.84308539999999
04029,	43.8917267,	-70.67094349999999
04030,	43.5944119,	-70.6906297
04032,	43.856977,	-70.1031003
04033,	43.86,	-70.1
04034,	43.86,	-70.1
04035,	-23.6040531,	-46.6366672
04037,	44.0791072,	-70.9334075
04038,	43.6920701,	-70.44625789999999
04039,	43.859184,	-70.3270484
04040,	44.1044545,	-70.6438525
04041,	43.83506269999999,	-70.8322512
04042,	43.6507292,	-70.63760049999999
04043,	43.417317,	-70.58702100000001
04044,	-23.6014623,	-46.6403652
04046,	43.3920334,	-70.4438795
04047,	43.7343659,	-70.9021819
04048,	43.6863422,	-70.78768079999999
04049,	43.7344375,	-70.68666879999999
04050,	43.6916315,	-70.1546674
04051,	44.1806387,	-70.8630512
04052,	-23.6109939,	-46.6403652
04054,	43.2786518,	-70.595068
04055,	43.986313,	-70.6180214
04056,	43.6506297,	-70.8553793
04057,	44.1019962,	-70.7001176
04060,	-23.6138891,	-46.6470008
